City,Date,PM2.5,PM10,NO2,NH3,SO2,CO,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Region
Ahmedabad,2015-08-05,,93.76,11.18,7.93,4.38,0.77,14.05,1.03,5.06,0.25,73.0,Satisfactory,West
Ahmedabad,2015-08-06,61.4,105.33,24.79,12.86,12.03,1.2,35.01,2.57,3.84,1.32,102.0,Moderate,West
Ahmedabad,2015-08-07,51.9,117.45,22.7,11.62,5.47,1.28,16.03,1.26,3.01,1.88,86.0,Satisfactory,West
Ahmedabad,2015-08-08,38.4,71.42,13.79,6.55,3.52,0.71,,0.87,5.1,0.72,64.0,Satisfactory,West
Ahmedabad,2015-08-09,52.7,80.38,23.49,14.69,6.94,1.38,12.62,2.28,4.01,0.82,,,West
Ahmedabad,2015-08-10,66.1,127.51,21.13,7.23,9.55,0.99,,4.24,0.0,2.88,118.0,Moderate,West
Ahmedabad,2015-08-11,45.5,110.35,24.19,15.33,10.69,0.64,9.54,2.24,5.17,1.46,76.0,Satisfactory,West
Ahmedabad,2015-08-12,49.9,115.2,14.16,19.0,13.38,0.49,29.17,0.39,6.79,,83.0,Satisfactory,West
Ahmedabad,2015-08-13,57.8,95.85,26.76,13.1,7.55,1.38,6.6,,5.36,0.31,96.0,Satisfactory,West
Ahmedabad,2015-08-14,60.2,111.31,24.94,15.86,8.46,1.29,26.77,1.9,9.49,2.27,500.0,Severe,West
Ahmedabad,2015-08-15,48.2,76.51,19.89,14.76,8.16,0.65,13.02,0.93,7.35,1.19,80.0,Satisfactory,West
Ahmedabad,2015-08-16,44.3,71.81,12.09,7.96,6.5,0.66,14.07,1.55,0.57,0.13,74.0,Satisfactory,West
Ahmedabad,2015-08-17,49.6,87.7,22.99,10.67,8.94,1.23,24.02,1.36,4.83,2.39,82.0,Satisfactory,West
Ahmedabad,2015-08-18,,99.34,23.29,12.13,,0.96,19.01,1.75,1.75,0.95,73.0,Satisfactory,West
Ahmedabad,2015-08-19,39.8,88.92,17.65,12.29,3.45,0.89,15.09,2.73,3.92,,66.0,Satisfactory,West
Ahmedabad,2015-08-20,55.4,140.95,28.25,15.89,7.32,1.12,31.83,1.62,4.64,0.21,92.0,Satisfactory,West
Ahmedabad,2015-08-21,39.8,95.07,8.25,14.17,5.22,0.95,20.42,1.04,5.46,0.47,66.0,Satisfactory,West
Ahmedabad,2015-08-22,49.2,90.87,19.38,11.12,9.13,0.88,24.73,1.55,5.74,1.37,82.0,Satisfactory,West
Ahmedabad,2015-08-23,50.8,90.84,11.55,10.7,6.37,,14.77,2.8,1.1,0.43,84.0,Satisfactory,West
Ahmedabad,2015-08-24,46.5,94.24,15.72,7.23,5.51,0.56,19.16,1.9,2.15,1.6,77.0,Satisfactory,West
Ahmedabad,2015-08-25,42.9,80.4,19.03,10.49,2.8,1.05,15.14,2.86,5.87,1.79,71.0,Satisfactory,West
Ahmedabad,2015-08-26,47.1,73.35,26.34,12.49,11.12,1.36,24.2,,3.13,0.56,78.0,Satisfactory,West
Ahmedabad,2015-08-27,36.2,68.1,15.18,8.43,5.25,0.28,14.07,2.2,2.51,,60.0,Satisfactory,West
Ahmedabad,2015-08-28,,75.87,15.63,10.42,7.51,0.63,11.7,0.38,5.57,0.79,68.0,Satisfactory,West
Ahmedabad,2015-08-29,55.1,114.09,20.13,16.91,8.48,0.88,9.25,1.56,7.35,0.34,92.0,Satisfactory,West
Ahmedabad,2015-08-30,51.5,78.06,16.4,11.73,6.72,0.99,6.93,,6.84,0.92,86.0,Satisfactory,West
Ahmedabad,2015-08-31,48.8,111.76,27.35,13.04,5.24,0.72,21.56,0.52,1.96,1.3,81.0,Satisfactory,West
Ahmedabad,2015-09-01,75.2,179.8,34.57,6.73,,1.54,46.17,1.62,11.27,2.08,149.0,Moderate,West
Ahmedabad,2015-09-02,52.9,101.21,12.86,14.36,5.87,1.43,17.32,1.65,0.28,1.45,88.0,Satisfactory,West
Ahmedabad,2015-09-03,64.8,157.04,21.45,16.78,10.63,0.86,17.47,1.09,3.52,1.25,114.0,Moderate,West
Ahmedabad,2015-09-04,52.2,106.24,25.36,14.76,9.59,,14.92,0.84,7.41,1.86,87.0,Satisfactory,West
Ahmedabad,2015-09-05,73.5,133.51,23.19,10.11,4.78,0.56,31.75,2.64,13.85,1.41,144.0,Moderate,West
Ahmedabad,2015-09-06,61.0,111.47,25.03,9.92,,1.38,30.53,1.1,6.09,,500.0,Severe,West
Ahmedabad,2015-09-07,57.7,135.55,38.04,,6.04,0.71,20.16,2.96,5.65,1.56,96.0,Satisfactory,West
Ahmedabad,2015-09-08,82.6,184.83,35.17,11.82,15.24,,39.54,1.3,8.79,2.56,175.0,Moderate,West
Ahmedabad,2015-09-09,45.2,94.09,24.15,8.76,8.93,0.98,16.91,2.35,3.38,0.38,75.0,Satisfactory,West
Ahmedabad,2015-09-10,58.9,126.02,26.89,15.47,6.27,1.45,20.31,3.58,8.9,1.78,98.0,Satisfactory,West
Ahmedabad,2015-09-11,60.2,,23.85,15.64,11.63,0.73,17.32,3.38,4.83,0.83,500.0,Severe,West
Ahmedabad,2015-09-12,74.6,139.16,28.12,18.01,8.23,1.38,23.69,1.95,5.83,0.85,148.0,Moderate,West
Ahmedabad,2015-09-13,57.3,92.84,10.91,13.8,7.67,1.52,8.29,0.95,7.48,0.46,95.0,Satisfactory,West
Ahmedabad,2015-09-14,62.8,123.47,36.49,14.84,8.87,1.45,14.81,1.74,3.42,2.0,107.0,Moderate,West
Ahmedabad,2015-09-15,71.7,127.7,28.17,18.02,5.31,1.8,,0.61,7.95,2.24,138.0,Moderate,West
Ahmedabad,2015-09-16,74.6,162.61,25.97,27.81,10.97,1.16,37.22,3.03,15.41,3.17,147.0,Moderate,West
Ahmedabad,2015-09-17,60.0,99.95,22.05,4.4,8.74,1.68,21.8,2.62,8.73,2.51,100.0,Satisfactory,West
Ahmedabad,2015-09-18,66.9,132.11,24.1,23.79,7.65,2.25,20.92,1.5,8.62,1.8,121.0,Moderate,West
Ahmedabad,2015-09-19,45.9,87.9,8.84,14.46,2.83,0.92,17.09,2.01,1.49,1.18,76.0,Satisfactory,West
Ahmedabad,2015-09-20,53.2,95.65,9.79,12.55,9.48,0.89,16.87,2.08,5.63,0.22,,,West
Ahmedabad,2015-09-21,51.7,99.08,22.34,10.64,7.7,1.45,15.92,0.94,6.84,2.0,,,West
Ahmedabad,2015-09-22,70.1,133.04,28.17,14.4,11.12,0.56,,2.33,10.64,0.49,132.0,Moderate,West
Ahmedabad,2015-09-23,53.2,114.34,29.63,12.22,7.04,0.88,19.46,,2.31,1.62,,,West
Ahmedabad,2015-09-24,57.0,127.81,23.54,17.68,5.09,1.52,20.57,0.69,4.16,,95.0,Satisfactory,West
Ahmedabad,2015-09-25,72.8,127.23,21.14,15.35,13.87,1.63,23.18,,4.42,3.31,141.0,Moderate,West
Ahmedabad,2015-09-26,88.9,143.18,,17.47,8.84,2.07,11.13,2.25,9.97,3.21,196.0,Moderate,West
Ahmedabad,2015-09-27,85.5,132.57,24.39,15.14,15.63,1.75,55.73,3.33,13.72,1.64,185.0,Moderate,West
Ahmedabad,2015-09-28,58.8,,16.39,15.18,8.75,1.04,24.02,1.95,3.8,0.49,98.0,Satisfactory,West
Ahmedabad,2015-09-29,75.0,134.47,27.2,13.42,7.7,1.54,13.3,,10.1,2.32,,,West
Ahmedabad,2015-09-30,63.5,114.88,34.44,16.99,10.71,1.88,32.22,3.17,1.33,1.07,110.0,Moderate,West
Ahmedabad,2015-10-01,53.1,129.88,20.21,9.74,8.42,1.36,22.59,1.91,8.77,1.05,88.0,Satisfactory,West
Ahmedabad,2015-10-02,51.6,98.64,19.2,14.68,9.8,0.85,2.51,3.49,6.03,0.0,86.0,Satisfactory,West
Ahmedabad,2015-10-03,50.3,90.13,15.62,14.07,5.04,0.9,11.66,1.44,4.74,1.71,84.0,Satisfactory,West
Ahmedabad,2015-10-04,75.8,133.12,32.1,21.55,,1.11,25.09,2.32,5.04,0.03,152.0,Moderate,West
Ahmedabad,2015-10-05,68.7,148.09,39.26,16.63,9.92,1.14,24.76,1.92,9.31,2.03,127.0,Moderate,West
Ahmedabad,2015-10-06,91.5,194.48,43.6,12.92,14.73,2.41,34.44,3.23,9.09,4.0,203.0,Poor,West
Ahmedabad,2015-10-07,51.9,125.75,23.98,10.62,8.88,1.26,11.29,,6.13,,86.0,Satisfactory,West
Ahmedabad,2015-10-08,94.3,210.04,43.52,29.73,13.74,2.57,44.92,2.57,9.48,1.75,212.0,Poor,West
Ahmedabad,2015-10-09,93.0,147.78,42.54,31.51,,2.05,49.74,2.81,10.72,,208.0,Poor,West
Ahmedabad,2015-10-10,62.0,101.52,18.59,6.82,11.44,1.29,16.08,1.49,4.61,0.79,105.0,Moderate,West
Ahmedabad,2015-10-11,70.0,104.78,29.36,6.3,9.17,0.94,29.21,1.98,7.45,0.98,132.0,Moderate,West
Ahmedabad,2015-10-12,93.4,154.98,32.7,15.81,13.13,2.07,16.64,1.77,5.05,0.6,,,West
Ahmedabad,2015-10-13,66.7,171.62,29.01,12.83,8.71,0.77,9.62,1.48,3.09,2.29,121.0,Moderate,West
Ahmedabad,2015-10-14,102.7,236.58,34.59,24.71,17.44,2.48,59.02,1.7,11.84,2.4,241.0,Poor,West
Ahmedabad,2015-10-15,72.4,113.11,19.31,24.09,13.53,1.03,7.21,2.64,7.53,,140.0,Moderate,West
Ahmedabad,2015-10-16,106.3,257.1,32.58,35.54,16.53,2.79,25.36,4.89,22.95,4.06,253.0,Poor,West
Ahmedabad,2015-10-17,88.8,111.15,38.46,20.61,7.77,1.47,26.21,3.37,2.86,1.86,196.0,Moderate,West
Ahmedabad,2015-10-18,101.2,189.57,26.42,22.33,14.48,0.71,34.76,3.12,2.73,4.04,236.0,Poor,West
Ahmedabad,2015-10-19,84.4,166.89,27.83,20.93,13.94,2.55,28.98,1.19,8.79,1.94,181.0,Moderate,West
Ahmedabad,2015-10-20,104.6,222.65,48.13,20.97,16.92,1.69,40.12,5.11,11.23,3.89,247.0,Poor,West
Ahmedabad,2015-10-21,102.0,243.46,43.48,17.62,9.57,2.56,40.64,3.57,8.38,2.46,238.0,Poor,West
Ahmedabad,2015-10-22,61.9,114.1,24.68,17.98,,0.56,8.12,2.95,7.0,1.95,104.0,Moderate,West
Ahmedabad,2015-10-23,73.8,137.8,25.29,3.49,6.46,1.08,,1.49,4.68,1.56,145.0,Moderate,West
Ahmedabad,2015-10-24,92.2,90.97,25.19,13.72,5.23,2.26,15.68,3.35,5.45,3.07,,,West
Ahmedabad,2015-10-25,71.8,107.23,24.42,21.21,10.28,1.05,23.48,1.62,10.97,2.03,138.0,Moderate,West
Ahmedabad,2015-10-26,84.9,177.96,29.94,20.36,14.68,2.32,25.29,0.1,12.02,1.4,182.0,Moderate,West
Ahmedabad,2015-10-27,99.3,156.24,45.07,22.35,12.05,3.08,,,,0.88,229.0,Poor,West
Ahmedabad,2015-10-28,72.8,144.82,28.83,23.25,14.52,1.34,17.97,2.23,8.63,0.74,141.0,Moderate,West
Ahmedabad,2015-10-29,67.9,122.93,25.27,14.48,2.91,1.28,11.67,2.52,3.16,1.89,125.0,Moderate,West
Ahmedabad,2015-10-30,85.8,212.42,38.61,19.38,12.12,1.88,23.52,2.73,7.14,1.69,186.0,Moderate,West
Ahmedabad,2015-10-31,82.0,134.16,28.9,19.48,13.24,1.22,10.85,3.39,14.82,2.11,173.0,Moderate,West
Ahmedabad,2015-11-01,84.6,151.53,31.34,17.04,7.08,2.01,17.62,3.7,9.64,,182.0,Moderate,West
Ahmedabad,2015-11-02,102.6,136.19,27.86,25.06,23.41,1.95,16.53,5.01,19.2,1.48,241.0,Poor,West
Ahmedabad,2015-11-03,82.8,210.25,23.63,13.48,7.38,1.88,26.36,,12.45,2.8,176.0,Moderate,West
Ahmedabad,2015-11-04,116.4,239.42,58.29,18.31,20.97,3.09,28.57,5.32,13.93,3.43,288.0,Poor,West
Ahmedabad,2015-11-05,109.0,228.19,59.04,17.4,10.94,2.24,27.11,4.38,,2.22,263.0,Poor,West
Ahmedabad,2015-11-06,88.4,186.69,37.05,23.54,10.99,0.85,41.21,2.06,10.74,2.12,,,West
Ahmedabad,2015-11-07,132.4,137.16,39.46,30.03,7.1,,13.3,,12.34,3.66,310.0,Very Poor,West
Ahmedabad,2015-11-08,100.0,148.18,36.19,22.33,8.33,2.37,37.44,0.81,9.25,0.98,232.0,Poor,West
Ahmedabad,2015-11-09,61.7,114.94,23.43,24.23,7.17,1.35,,1.85,7.44,0.94,103.0,Moderate,West
Ahmedabad,2015-11-10,77.5,143.8,21.97,21.83,10.78,1.41,34.04,2.0,0.0,1.33,157.0,Moderate,West
Ahmedabad,2015-11-11,110.3,257.7,31.7,21.5,19.73,1.29,34.16,4.46,19.21,1.98,267.0,Poor,West
Ahmedabad,2015-11-12,72.7,129.87,48.45,18.85,14.77,1.54,17.38,1.31,6.05,2.33,141.0,Moderate,West
Ahmedabad,2015-11-13,74.9,168.41,22.0,16.1,10.4,1.89,23.31,3.28,6.78,2.1,149.0,Moderate,West
Ahmedabad,2015-11-14,98.5,174.54,36.33,19.19,16.77,,31.63,2.21,18.68,3.51,227.0,Poor,West
Ahmedabad,2015-11-15,81.6,153.33,37.88,18.9,9.82,1.2,29.28,1.43,6.08,1.2,171.0,Moderate,West
Ahmedabad,2015-11-16,109.7,268.35,40.11,23.0,22.74,1.96,0.0,7.18,17.02,3.64,265.0,Poor,West
Ahmedabad,2015-11-17,108.0,216.37,23.74,23.93,14.03,2.21,47.21,,11.05,2.27,259.0,Poor,West
Ahmedabad,2015-11-18,129.5,231.06,53.39,,13.2,2.48,39.73,6.2,11.9,,308.0,Very Poor,West
Ahmedabad,2015-11-19,111.2,208.85,35.61,,15.48,2.54,35.1,1.22,9.0,1.13,270.0,Poor,West
Ahmedabad,2015-11-20,113.3,244.13,54.01,18.84,4.68,0.75,46.65,3.28,,3.41,277.0,Poor,West
Ahmedabad,2015-11-21,120.1,205.06,36.18,22.55,20.5,2.88,32.79,3.83,33.37,4.99,500.0,Severe,West
Ahmedabad,2015-11-22,105.2,220.46,40.79,30.75,9.48,2.34,44.88,3.14,7.66,2.35,,,West
Ahmedabad,2015-11-23,79.3,151.43,28.45,23.73,13.35,2.03,41.63,1.38,14.68,2.74,,,West
Ahmedabad,2015-11-24,79.5,180.26,37.85,21.25,7.6,1.7,35.88,,3.38,1.54,164.0,Moderate,West
Ahmedabad,2015-11-25,113.4,224.13,69.74,33.17,20.28,2.57,33.36,,10.13,2.8,277.0,Poor,West
Ahmedabad,2015-11-26,105.8,170.7,49.24,32.74,12.13,2.08,25.46,6.87,13.61,4.2,251.0,Poor,West
Ahmedabad,2015-11-27,100.0,220.96,25.53,19.66,24.63,2.42,31.25,0.62,11.68,1.9,232.0,Poor,West
Ahmedabad,2015-11-28,125.4,170.01,54.72,22.1,9.78,2.43,66.25,5.08,13.11,1.87,304.0,Very Poor,West
Ahmedabad,2015-11-29,137.3,250.43,24.81,34.4,18.21,2.43,62.83,2.8,9.59,2.54,313.0,Very Poor,West
Ahmedabad,2015-11-30,118.0,218.47,37.14,26.53,13.95,3.8,7.35,5.91,0.93,2.69,293.0,Poor,West
Ahmedabad,2015-12-01,88.6,138.18,,25.78,,1.98,21.87,2.5,6.51,1.54,195.0,Moderate,West
Ahmedabad,2015-12-02,106.4,259.63,51.06,27.75,9.88,2.59,0.0,,5.0,2.05,,,West
Ahmedabad,2015-12-03,105.4,200.26,43.81,26.26,22.17,1.71,24.94,3.57,12.82,2.55,250.0,Poor,West
Ahmedabad,2015-12-04,148.5,340.45,83.45,40.24,21.84,,53.96,4.49,13.67,5.27,,,West
Ahmedabad,2015-12-05,85.1,170.89,34.9,18.32,13.23,0.7,29.53,0.81,8.88,0.65,183.0,Moderate,West
Ahmedabad,2015-12-06,95.8,153.32,31.26,20.3,14.37,2.99,20.61,3.01,8.17,0.84,217.0,Poor,West
Ahmedabad,2015-12-07,72.0,124.19,25.42,14.9,4.9,1.38,23.26,1.45,10.14,0.18,138.0,Moderate,West
Ahmedabad,2015-12-08,118.3,230.21,49.79,31.27,18.33,,36.92,5.01,15.21,1.6,294.0,Poor,West
Ahmedabad,2015-12-09,90.8,198.9,42.06,14.24,6.84,1.67,21.3,,15.31,0.71,500.0,Severe,West
Ahmedabad,2015-12-10,110.0,194.58,,31.97,10.15,3.07,,3.43,15.18,0.66,266.0,Poor,West
Ahmedabad,2015-12-11,152.5,307.64,,28.57,8.78,3.63,35.69,3.6,17.25,4.94,325.0,Very Poor,West
Ahmedabad,2015-12-12,120.7,238.1,,33.66,18.32,1.4,44.29,3.51,6.42,3.0,500.0,Severe,West
Ahmedabad,2015-12-13,122.4,228.96,30.13,7.47,12.42,1.96,42.39,0.0,13.69,3.34,302.0,Very Poor,West
Ahmedabad,2015-12-14,132.4,298.0,38.34,22.05,16.75,,,4.84,16.38,3.51,310.0,Very Poor,West
Ahmedabad,2015-12-15,,250.03,44.97,31.86,18.77,1.87,71.97,6.96,16.16,4.3,,,West
Ahmedabad,2015-12-16,122.5,233.89,64.88,31.29,21.62,3.82,,5.21,7.53,2.62,302.0,Very Poor,West
Ahmedabad,2015-12-17,100.6,239.66,46.68,24.23,6.39,1.79,28.66,4.04,8.53,1.97,234.0,Poor,West
Ahmedabad,2015-12-18,65.4,151.1,19.01,12.18,10.97,1.76,23.2,2.68,9.92,0.0,116.0,Moderate,West
Ahmedabad,2015-12-19,136.4,157.85,44.05,30.82,10.65,2.31,0.0,1.61,7.62,1.31,313.0,Very Poor,West
Ahmedabad,2015-12-20,114.4,247.58,,29.09,15.92,1.16,50.65,,12.65,3.2,281.0,Poor,West
Ahmedabad,2015-12-21,129.0,275.01,42.18,20.84,11.54,0.3,35.73,5.63,20.54,1.87,307.0,Very Poor,West
Ahmedabad,2015-12-22,116.2,216.58,50.75,15.9,13.26,1.86,,0.85,14.33,4.0,287.0,Poor,West
Ahmedabad,2015-12-23,87.6,160.38,28.54,30.86,18.52,2.4,36.49,4.39,11.96,3.77,192.0,Moderate,West
Ahmedabad,2015-12-24,121.4,155.8,44.69,33.89,15.48,3.56,29.07,,4.47,3.4,,,West
Ahmedabad,2015-12-25,103.1,,42.69,15.73,18.86,1.99,38.52,3.62,13.97,1.62,242.0,Poor,West
Ahmedabad,2015-12-26,,,37.54,43.85,14.37,2.27,59.57,2.24,16.95,3.78,320.0,Very Poor,West
Ahmedabad,2015-12-27,119.7,204.12,37.01,29.72,12.66,2.93,53.4,1.26,4.45,2.21,299.0,Poor,West
Ahmedabad,2015-12-28,101.0,184.68,33.74,38.24,20.37,1.63,8.3,2.7,4.61,3.28,235.0,Poor,West
Ahmedabad,2015-12-29,123.1,229.38,50.59,19.3,16.27,3.96,32.13,4.63,8.6,1.77,303.0,Very Poor,West
Ahmedabad,2015-12-30,140.2,232.84,56.18,24.77,29.89,2.4,24.8,4.68,14.06,5.21,316.0,Very Poor,West
Ahmedabad,2015-12-31,110.1,238.93,34.68,35.05,20.76,2.77,52.87,4.43,12.51,1.12,266.0,Poor,West
Ahmedabad,2016-01-01,107.7,247.38,54.32,32.72,13.17,,36.09,4.68,26.16,1.92,,,West
Ahmedabad,2016-01-02,138.5,185.7,44.86,33.3,13.28,2.57,,4.54,0.1,5.99,314.0,Very Poor,West
Ahmedabad,2016-01-03,98.3,149.87,20.85,13.86,11.73,,22.33,3.14,,0.84,226.0,Poor,West
Ahmedabad,2016-01-04,80.9,140.18,44.92,14.45,8.43,1.9,35.78,1.32,11.36,2.35,169.0,Moderate,West
Ahmedabad,2016-01-05,108.6,,53.8,28.19,16.2,1.31,73.32,1.98,8.38,3.76,261.0,Poor,West
Ahmedabad,2016-01-06,123.5,256.26,35.22,17.54,19.7,2.28,76.99,1.96,10.53,3.16,303.0,Very Poor,West
Ahmedabad,2016-01-07,112.2,199.59,47.34,42.83,12.2,1.21,48.5,3.29,6.25,3.47,273.0,Poor,West
Ahmedabad,2016-01-08,133.0,241.81,32.04,40.34,14.32,3.07,44.64,5.81,15.68,5.24,310.0,Very Poor,West
Ahmedabad,2016-01-09,137.6,167.34,44.5,29.13,14.38,,49.63,0.59,10.49,2.83,314.0,Very Poor,West
Ahmedabad,2016-01-10,,,42.93,24.05,16.23,2.72,43.03,4.41,9.62,1.53,251.0,Poor,West
Ahmedabad,2016-01-11,169.2,366.59,53.92,39.66,21.38,4.56,53.28,1.87,23.09,2.98,338.0,Very Poor,West
Ahmedabad,2016-01-12,72.3,167.64,20.42,12.21,10.71,1.63,20.39,3.03,10.76,,140.0,Moderate,West
Ahmedabad,2016-01-13,125.4,260.72,68.39,31.99,6.39,4.58,47.03,5.02,12.84,3.41,304.0,Very Poor,West
Ahmedabad,2016-01-14,133.0,302.46,53.57,8.94,16.13,2.68,34.46,2.42,11.16,4.53,310.0,Very Poor,West
Ahmedabad,2016-01-15,130.4,211.35,30.53,14.55,20.25,1.53,44.91,6.02,,2.55,308.0,Very Poor,West
Ahmedabad,2016-01-16,157.8,247.53,57.86,28.22,17.79,3.59,60.24,0.82,7.59,4.5,329.0,Very Poor,West
Ahmedabad,2016-01-17,93.9,137.3,36.16,24.57,14.78,0.87,25.26,2.34,6.17,0.38,211.0,Poor,West
Ahmedabad,2016-01-18,153.5,306.24,48.22,40.45,20.55,4.12,43.71,4.37,16.55,4.9,326.0,Very Poor,West
Ahmedabad,2016-01-19,101.2,162.34,47.68,26.17,14.72,2.23,36.56,5.82,11.86,2.17,236.0,Poor,West
Ahmedabad,2016-01-20,100.1,191.72,47.64,29.21,6.94,2.72,34.0,,16.63,2.16,232.0,Poor,West
Ahmedabad,2016-01-21,97.0,166.52,35.01,35.62,12.3,2.21,32.43,3.13,8.33,3.99,222.0,Poor,West
Ahmedabad,2016-01-22,141.8,225.65,34.35,41.94,27.85,,41.53,7.55,19.48,3.35,317.0,Very Poor,West
Ahmedabad,2016-01-23,135.3,224.93,43.1,,12.57,2.12,69.16,2.5,21.61,2.97,312.0,Very Poor,West
Ahmedabad,2016-01-24,122.8,228.91,52.8,35.13,13.74,2.54,30.54,2.8,11.78,3.4,302.0,Very Poor,West
Ahmedabad,2016-01-25,102.2,157.77,31.7,20.82,,1.63,43.74,5.52,7.09,4.09,239.0,Poor,West
Ahmedabad,2016-01-26,135.1,234.69,50.84,24.49,17.54,3.24,35.46,5.61,15.58,1.48,312.0,Very Poor,West
Ahmedabad,2016-01-27,130.4,307.89,51.14,37.97,11.89,4.1,57.87,6.13,9.75,4.2,308.0,Very Poor,West
Ahmedabad,2016-01-28,131.2,296.59,72.73,26.69,27.35,3.47,24.73,8.2,10.71,3.45,,,West
Ahmedabad,2016-01-29,127.6,222.72,65.11,26.55,10.14,2.08,12.54,1.83,19.9,0.71,306.0,Very Poor,West
Ahmedabad,2016-01-30,129.7,205.04,58.75,,9.16,2.8,33.53,5.16,13.62,,308.0,Very Poor,West
Ahmedabad,2016-01-31,119.0,188.54,39.68,,6.41,,31.51,,5.17,0.31,297.0,Poor,West
Ahmedabad,2016-02-01,,333.16,75.28,56.37,,2.78,46.63,3.22,16.47,0.36,334.0,Very Poor,West
Ahmedabad,2016-02-02,149.9,328.52,59.61,20.14,,2.8,91.37,4.66,16.7,1.35,323.0,Very Poor,West
Ahmedabad,2016-02-03,147.5,225.31,73.95,50.05,8.86,4.08,83.66,6.34,20.14,4.22,,,West
Ahmedabad,2016-02-04,122.5,211.4,50.73,26.72,29.22,2.59,43.52,4.78,15.91,1.8,302.0,Very Poor,West
Ahmedabad,2016-02-05,141.4,284.92,70.28,24.74,19.39,4.42,91.41,6.62,,0.27,317.0,Very Poor,West
Ahmedabad,2016-02-06,134.9,303.57,43.52,25.98,18.12,4.35,44.48,4.52,10.33,2.91,312.0,Very Poor,West
Ahmedabad,2016-02-07,144.7,226.94,64.14,38.46,12.86,3.3,80.89,2.01,12.46,3.35,319.0,Very Poor,West
Ahmedabad,2016-02-08,128.3,224.84,37.14,24.05,19.17,2.39,62.4,7.15,8.54,3.6,307.0,Very Poor,West
Ahmedabad,2016-02-09,121.7,343.36,45.79,32.86,29.81,1.06,69.84,3.18,4.59,3.39,302.0,Very Poor,West
Ahmedabad,2016-02-10,123.6,275.84,,28.8,28.81,3.79,52.71,5.19,20.53,3.05,303.0,Very Poor,West
Ahmedabad,2016-02-11,92.8,186.66,35.81,23.29,7.9,1.38,49.0,3.48,8.84,1.77,207.0,Poor,West
Ahmedabad,2016-02-12,115.6,242.62,28.78,24.63,17.95,2.41,13.07,,12.44,1.85,,,West
Ahmedabad,2016-02-13,99.0,177.53,36.56,23.19,21.07,,21.88,4.78,8.18,1.8,228.0,Poor,West
Ahmedabad,2016-02-14,99.2,187.63,33.05,25.81,14.81,1.38,19.31,,14.38,3.14,229.0,Poor,West
Ahmedabad,2016-02-15,150.3,316.5,78.28,48.97,37.29,3.7,47.28,8.4,7.08,5.69,324.0,Very Poor,West
Ahmedabad,2016-02-16,146.6,348.1,48.3,,29.75,3.74,55.27,5.98,38.36,1.92,321.0,Very Poor,West
Ahmedabad,2016-02-17,91.5,162.46,59.64,27.23,10.96,3.34,18.98,,4.98,2.36,203.0,Poor,West
Ahmedabad,2016-02-18,127.3,268.4,70.47,27.57,16.97,3.06,80.85,,12.41,4.39,306.0,Very Poor,West
Ahmedabad,2016-02-19,112.5,240.84,46.01,17.66,12.91,3.6,46.48,4.45,12.69,2.39,,,West
Ahmedabad,2016-02-20,117.3,193.75,45.16,16.79,18.12,2.14,18.29,3.21,9.13,,291.0,Poor,West
Ahmedabad,2016-02-21,112.2,172.99,20.58,19.22,19.62,2.38,23.06,3.23,10.9,4.14,273.0,Poor,West
Ahmedabad,2016-02-22,115.2,218.09,53.2,33.31,21.29,3.08,77.77,1.98,11.96,2.81,284.0,Poor,West
Ahmedabad,2016-02-23,88.2,151.06,35.07,,10.61,0.9,18.06,2.42,8.64,2.46,194.0,Moderate,West
Ahmedabad,2016-02-24,,200.02,49.93,28.25,10.69,3.74,,5.12,16.64,3.99,260.0,Poor,West
Ahmedabad,2016-02-25,119.8,195.16,,17.23,10.93,2.19,21.69,1.92,7.9,0.11,299.0,Poor,West
Ahmedabad,2016-02-26,114.7,219.18,45.38,29.99,15.86,2.0,49.04,3.64,,2.57,282.0,Poor,West
Ahmedabad,2016-02-27,137.2,217.92,57.09,19.77,16.98,2.73,27.54,3.55,7.28,1.61,313.0,Very Poor,West
Ahmedabad,2016-02-28,110.8,238.6,43.72,22.86,20.33,1.24,52.31,2.84,11.53,3.05,269.0,Poor,West
Ahmedabad,2016-02-29,120.4,233.14,61.38,25.57,14.98,2.58,52.53,2.44,7.98,0.43,500.0,Severe,West
Ahmedabad,2016-03-01,104.8,248.62,79.73,27.23,23.93,2.31,39.8,3.61,11.25,2.51,248.0,Poor,West
Ahmedabad,2016-03-02,103.5,268.12,49.77,19.75,18.39,2.92,19.35,5.52,15.87,2.99,244.0,Poor,West
Ahmedabad,2016-03-03,140.3,330.84,53.43,35.48,30.5,2.65,43.52,5.82,14.02,7.63,316.0,Very Poor,West
Ahmedabad,2016-03-04,135.8,370.34,75.34,,6.33,3.29,27.97,1.55,22.75,1.53,312.0,Very Poor,West
Ahmedabad,2016-03-05,94.4,152.98,35.25,19.12,14.73,2.05,11.13,4.93,4.33,0.98,213.0,Poor,West
Ahmedabad,2016-03-06,141.3,243.02,64.98,35.18,20.13,2.05,39.93,7.6,,2.99,317.0,Very Poor,West
Ahmedabad,2016-03-07,116.3,223.23,40.41,26.42,15.58,,46.5,6.69,0.0,3.05,287.0,Poor,West
Ahmedabad,2016-03-08,48.6,121.02,17.38,11.69,4.52,1.67,32.05,0.87,2.35,1.65,81.0,Satisfactory,West
